2023-07-03 09:33,1.091490,1.091680,1.091490,1.091610,10
2023-07-03 09:34,1.091600,1.091630,1.091450,1.091460,10
2023-07-03 09:35,1.091460,1.091460,1.091210,1.091260,10
2023-07-03 09:36,1.091260,1.091260,1.090730,1.090960,10
2023-07-03 09:37,1.090970,1.090970,1.090760,1.090870,10
2023-07-03 09:38,1.090890,1.091100,1.090890,1.091060,10
2023-07-03 09:39,1.091050,1.091200,1.091050,1.091170,10
2023-07-03 09:40,1.091170,1.091200,1.091020,1.091080,10
2023-07-03 09:41,1.091080,1.091080,1.090710,1.090730,10
2023-07-03 09:42,1.090730,1.091020,1.090710,1.091020,10
2023-07-03 09:43,1.091020,1.091140,1.090990,1.091010,10
2023-07-03 09:44,1.091020,1.091210,1.091010,1.091180,10
2023-07-03 09:45,1.091180,1.091970,1.091180,1.091870,10
2023-07-03 09:46,1.091860,1.092040,1.091760,1.091760,10
2023-07-03 09:47,1.091750,1.091970,1.091590,1.091590,10
2023-07-03 09:48,1.091610,1.091730,1.091590,1.091610,10
2023-07-03 09:49,1.091610,1.091710,1.091420,1.091630,10
2023-07-03 09:50,1.091630,1.091740,1.091410,1.091470,10
2023-07-03 09:51,1.091480,1.091660,1.091480,1.091530,10
2023-07-03 09:52,1.091530,1.091630,1.091450,1.091630,10
2023-07-03 09:53,1.091640,1.091720,1.091480,1.091480,10
2023-07-03 09:54,1.091480,1.091570,1.091410,1.091490,10
2023-07-03 09:55,1.091490,1.091550,1.091140,1.091220,10
2023-07-03 09:56,1.091200,1.091320,1.091160,1.091240,10
2023-07-03 09:57,1.091230,1.091340,1.091060,1.091320,10
2023-07-03 09:58,1.091320,1.091320,1.091100,1.091170,10
2023-07-03 09:59,1.091180,1.091360,1.091110,1.091360,10
2023-07-03 10:00,1.091320,1.093350,1.091320,1.092870,10
2023-07-03 10:01,1.092880,1.093390,1.092770,1.092770,10
2023-07-03 10:02,1.092770,1.092830,1.092340,1.092520,10
2023-07-03 10:03,1.092570,1.093130,1.092530,1.092680,10
2023-07-03 10:04,1.092660,1.092840,1.092460,1.092580,10
2023-07-03 10:05,1.092570,1.092570,1.092150,1.092310,10
2023-07-03 10:06,1.092310,1.092400,1.092210,1.092240,10
